order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,products,product_features,price,sales,product_cost,quantity,discount,profit,shipping_cost,order_priority,year,days_delayed,gross_margin
IT-2011-1044550,2011-02-15,2011-02-20,"Standard Class","Gary Zandusky",Consumer,Overijssel,Netherlands,EU,Central,FUR-TA-10000115,Furniture,Tables,"Barricks Coffee Table","Fully Assembled",69.761,272.673,772.650,3,0.7,-499.977,21.13,Medium,2011,5,-183.361
CA-2011-121762,2011-02-15,2011-02-19,"Standard Class","Marina Lichtenstein",Corporate,Washington,"United States",US,West,OFF-SU-10000157,"Office Supplies",Supplies,"Compact Automatic Electric Letter Opener","Compact Automatic Electric Letter Opener",99.230,238.62,233.848,2,0,4.772400000000005,20.08,Medium,2011,4,2.000
ID-2011-47575,2011-02-15,2011-02-21,"Standard Class","Christopher Martinez",Consumer,"National Capital",Philippines,APAC,"Southeast Asia",TEC-PH-10003772,Technology,Phones,"Cisco Headset",Cordless,52.048,136.935,138.780,2,0.25,-1.8449999999999989,16.42,Low,2011,6,-1.347
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,TEC-OKI-10003655,Technology,Machines,"Okidata Calculator",Wireless,37.070,209.16,205.080,4,0,4.08,15.22,Medium,2011,5,1.951
CA-2011-121762,2011-02-15,2011-02-19,"Standard Class","Marina Lichtenstein",Corporate,Washington,"United States",US,West,TEC-AC-10000736,Technology,Accessories,"Logitech G600 MMO Gaming Mouse","Logitech G600 MMO Gaming Mouse",66.540,239.97,153.581,3,0,86.38919999999999,13.45,Medium,2011,4,36.000
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,OFF-TEN-10004194,"Office Supplies",Storage,"Tenex File Cart","Single Width",121.530,134.61,71.370,1,0,63.24,13.08,Medium,2011,5,46.980
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,OFF-BOS-10002340,"Office Supplies",Art,"Boston Markers",Blue,16.210,158.22000000000003,93.420,6,0,64.80000000000001,10.16,Medium,2011,5,40.956
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,OFF-CUI-10004536,"Office Supplies",Appliances,"Cuisinart Blender",Black,56.430,132.84,131.520,2,0,1.32,9.99,Medium,2011,5,0.994
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,OFF-STA-10004108,"Office Supplies",Art,"Stanley Canvas",Easy-Erase,40.550,99.48,75.660,2,0,23.82,9.19,Medium,2011,5,23.945
IT-2011-3264984,2011-02-15,2011-02-21,"Standard Class","Tracy Poddar",Corporate,Andalusía,Spain,EU,South,FUR-FU-10000388,Furniture,Furnishings,"Rubbermaid Door Stop",Erganomic,33.890,127.26000000000002,108.180,3,0,19.08,8.53,Medium,2011,6,14.993
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,OFF-GRE-10002561,"Office Supplies",Paper,"Green Bar Message Books",Premium,17.600,95.16,85.680,4,0,9.48,6.19,Medium,2011,5,9.962
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,FUR-ELD-10003179,Furniture,Furnishings,"Eldon Clock",Erganomic,49.450,55.14,36.420,1,0,18.72,5.69,Medium,2011,5,33.950
CA-2011-121762,2011-02-15,2011-02-19,"Standard Class","Marina Lichtenstein",Corporate,Washington,"United States",US,West,OFF-AP-10001293,"Office Supplies",Appliances,"Belkin 8 Outlet Surge Protector","Belkin 8 Outlet Surge Protector",36.270,81.96,59.011,2,0,22.9488,4.71,Medium,2011,4,28.000
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,OFF-GRE-10000216,"Office Supplies",Paper,"Green Bar Note Cards",Premium,29.250,31.200000000000003,27.780,1,0,3.42,1.95,Medium,2011,5,10.962
CA-2011-107706,2011-02-15,2011-02-20,"Second Class","Shui Tom",Consumer,Texas,"United States",US,Central,OFF-PA-10000466,"Office Supplies",Paper,"Memo Book","5 3/8” x 11”",4.122,16.176000000000002,10.110,3,0.2,6.065999999999999,1.27,High,2011,5,37.500
CG-2011-6250,2011-02-15,2011-02-20,"Standard Class","Trudy Brown",Consumer,Kinshasa,"Democratic Republic of the Congo",Africa,Africa,OFF-OIC-10004999,"Office Supplies",Fasteners,"OIC Push Pins",Metal,14.080,30.06,18.060,2,0,12,0.95,Medium,2011,5,39.920
IT-2011-1978668,2011-02-16,2011-02-19,"Second Class","Odella Nelson",Corporate,Midi-Pyrénées,France,EU,Central,FUR-CH-10002203,Furniture,Chairs,"SAFCO Executive Leather Armchair",Black,-93.170,4544.099999999999,2675.970,11,0.1,1868.13,506.27,Medium,2011,3,41.111
IN-2011-78263,2011-02-16,2011-02-21,"Standard Class","Benjamin Farhat","Home Office","Uttar Pradesh",India,APAC,"Central Asia",TEC-MA-10002941,Technology,Machines,"Okidata Card Printer",Red,59.950,1210.86,787.080,7,0,423.78,113.03,Medium,2011,5,34.998
MX-2011-133816,2011-02-16,2011-02-20,"Standard Class","Matt Hagelstein",Corporate,Guantánamo,Cuba,LATAM,Caribbean,TEC-AC-10001990,Technology,Accessories,"Enermax Router",USB,124.135,517.0799999999999,336.120,3,0,180.96,48.225,Medium,2011,4,34.997
IT-2011-1978668,2011-02-16,2011-02-19,"Second Class","Odella Nelson",Corporate,Midi-Pyrénées,France,EU,Central,OFF-AP-10000717,"Office Supplies",Appliances,"Hoover Microwave",Black,249.323,277.263,277.290,1,0.1,-0.027000000000001,27.94,Medium,2011,3,-0.010
IN-2011-65033,2011-02-16,2011-02-21,"Standard Class","Bart Watters",Corporate,"South Australia",Australia,APAC,Oceania,TEC-MA-10002464,Technology,Machines,"Panasonic Printer",Durable,213.219,479.898,421.260,2,0.1,58.638000000000005,26.73,Medium,2011,5,12.219
IN-2011-65033,2011-02-16,2011-02-21,"Standard Class","Bart Watters",Corporate,"South Australia",Australia,APAC,Oceania,FUR-CH-10001913,Furniture,Chairs,"Office Star Swivel Stool",Adjustable,132.907,476.3610000000001,460.530,3,0.1,15.830999999999976,25.88,Medium,2011,5,3.323
IT-2011-1978668,2011-02-16,2011-02-19,"Second Class","Odella Nelson",Corporate,Midi-Pyrénées,France,EU,Central,TEC-PH-10003995,Technology,Phones,"Nokia Audio Dock",VoIP,118.136,283.611,240.240,2,0.15,43.37100000000001,23.67,Medium,2011,3,15.292
IN-2011-65033,2011-02-16,2011-02-21,"Standard Class","Bart Watters",Corporate,"South Australia",Australia,APAC,Oceania,FUR-CH-10001664,Furniture,Chairs,"Novimex Swivel Stool",Black,133.187,291.65400000000005,252.780,2,0.1,38.874,12.64,Medium,2011,5,13.329
MX-2011-133816,2011-02-16,2011-02-20,"Standard Class","Matt Hagelstein",Corporate,Guantánamo,Cuba,LATAM,Caribbean,OFF-AP-10002165,"Office Supplies",Appliances,"Hamilton Beach Blender",White,35.580,239.30000000000004,208.200,5,0,31.1,12.28,Medium,2011,4,12.996
IN-2011-78263,2011-02-16,2011-02-21,"Standard Class","Benjamin Farhat","Home Office","Uttar Pradesh",India,APAC,"Central Asia",FUR-FU-10001619,Furniture,Furnishings,"Advantus Clock",Erganomic,41.530,150.03000000000003,91.530,3,0,58.5,8.48,Medium,2011,5,38.992
MX-2011-133816,2011-02-16,2011-02-20,"Standard Class","Matt Hagelstein",Corporate,Guantánamo,Cuba,LATAM,Caribbean,TEC-CO-10000262,Technology,Copiers,"Brother Ink",Laser,90.532,294.0108,244.560,3,0.002,49.4508,7.471999999999999,Medium,2011,4,16.819
IT-2011-1978668,2011-02-16,2011-02-19,"Second Class","Odella Nelson",Corporate,Midi-Pyrénées,France,EU,Central,OFF-AR-10003521,"Office Supplies",Art,"Stanley Highlighters",Easy-Erase,8.080,89.82000000000001,57.600,6,0,32.22,6.89,Medium,2011,3,35.872
ES-2011-4436456,2011-02-16,2011-02-20,"Standard Class","Rob Williams",Corporate,Languedoc-Roussillon,France,EU,Central,TEC-PH-10001557,Technology,Phones,"Apple Speaker Phone",VoIP,99.052,104.88150000000002,74.040,1,0.15,30.841499999999996,5.83,Medium,2011,4,29.406
MX-2011-143812,2011-02-16,2011-02-20,"Second Class","Tracy Zic",Consumer,Managua,Nicaragua,LATAM,Central,FUR-FU-10004013,Furniture,Furnishings,"Tenex Stacking Tray",Erganomic,11.514,79.5,78.000,5,0,1.5,4.386,Medium,2011,4,1.887
ES-2011-4436456,2011-02-16,2011-02-20,"Standard Class","Rob Williams",Corporate,Languedoc-Roussillon,France,EU,Central,OFF-PA-10000301,"Office Supplies",Paper,"Enermax Parchment Paper",Premium,12.260,61.56,61.560,4,0,0,3.13,Medium,2011,4,0.000
CA-2011-165568,2011-02-16,2011-02-20,"Standard Class","Barry Französisch",Corporate,Washington,"United States",US,West,OFF-BI-10001031,"Office Supplies",Binders,"Pressboard Data Binders by Wilson Jones","Pressboard Data Binders by Wilson Jones",1.862,21.36,14.151,5,0.2,7.209,2.41,Medium,2011,4,33.750
IN-2011-78263,2011-02-16,2011-02-21,"Standard Class","Benjamin Farhat","Home Office","Uttar Pradesh",India,APAC,"Central Asia",OFF-LA-10003396,"Office Supplies",Labels,"Avery Color Coded Labels","Laser Printer Compatible",10.940,39.87,31.140,3,0,8.73,2.35,Medium,2011,5,21.896
IN-2011-78263,2011-02-16,2011-02-21,"Standard Class","Benjamin Farhat","Home Office","Uttar Pradesh",India,APAC,"Central Asia",FUR-BO-10004230,Furniture,Bookcases,"Bush Corner Shelving",Metal,122.110,123.45,72.840,1,0,50.61,1.34,Medium,2011,5,40.996
ES-2011-4436456,2011-02-16,2011-02-20,"Standard Class","Rob Williams",Corporate,Languedoc-Roussillon,France,EU,Central,OFF-AR-10002113,"Office Supplies",Art,"Boston Highlighters",Easy-Erase,17.820,38.28,29.880,2,0,8.399999999999999,1.32,Medium,2011,4,21.944
MX-2011-133816,2011-02-16,2011-02-20,"Standard Class","Matt Hagelstein",Corporate,Guantánamo,Cuba,LATAM,Caribbean,OFF-BI-10004142,"Office Supplies",Binders,"Acco Index Tab",Clear,4.658,10.72,6.240,2,0,4.48,0.702,Medium,2011,4,41.791
MX-2011-163636,2011-02-17,2011-02-22,"Standard Class","Emily Ducich","Home Office",Guatemala,Guatemala,LATAM,Central,TEC-PH-10004880,Technology,Phones,"Cisco Signal Booster",Cordless,76.585,309.36,207.300,3,0,102.06000000000002,26.535000000000004,High,2011,5,32.991
MX-2011-163636,2011-02-17,2011-02-22,"Standard Class","Emily Ducich","Home Office",Guatemala,Guatemala,LATAM,Central,FUR-FU-10000060,Furniture,Furnishings,"Advantus Light Bulb","Duo Pack",2.053,67.1,64.500,5,0,2.6,11.367,High,2011,5,3.875
IN-2011-40498,2011-02-17,2011-02-19,"First Class","Laura Armstrong",Corporate,Heilongjiang,China,APAC,"North Asia",OFF-FA-10003626,"Office Supplies",Fasteners,"Advantus Rubber Bands","Assorted Sizes",3.070,70.19999999999999,40.800,5,0,29.4,10.97,Critical,2011,2,41.880
ID-2011-66048,2011-02-17,2011-02-22,"Standard Class","Laurel Beltran","Home Office",Bangkok,Thailand,APAC,"Southeast Asia",OFF-BI-10000389,"Office Supplies",Binders,"Ibico Binding Machine",Clear,34.540,126.6912,152.640,3,0.17,-25.94880000000001,7.69,Medium,2011,5,-20.482
MX-2011-163636,2011-02-17,2011-02-22,"Standard Class","Emily Ducich","Home Office",Guatemala,Guatemala,LATAM,Central,OFF-EN-10004012,"Office Supplies",Envelopes,"GlobeWeis Peel and Seal","Set of 50",11.734,28.52,14.560,2,0,13.96,2.526,High,2011,5,48.948
ZI-2011-3890,2011-02-17,2011-02-19,"First Class","Katrina Willman",Consumer,Harare,Zimbabwe,Africa,Africa,OFF-BIN-10000327,"Office Supplies",Art,"Binney & Smith Markers","Water Color",5.801,8.181000000000001,22.650,1,0.7,-14.468999999999998,2.38,Medium,2011,2,-176.861
CA-2011-122567,2011-02-17,2011-02-22,"Standard Class","Michael Nguyen",Consumer,Texas,"United States",US,Central,OFF-AP-10001303,"Office Supplies",Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day","Extended Life Filter",3.060,7.959999999999997,21.890,2,0.8,-13.930000000000003,0.92,High,2011,5,-175.000
NI-2011-3080,2011-02-17,2011-02-22,"Standard Class","Roger Demir",Consumer,Lagos,Nigeria,Africa,Africa,OFF-HAR-10004099,"Office Supplies",Labels,"Harbour Creations Removable Labels","5000 Label Set",2.545,6.210000000000002,13.260,2,0.7,-7.050000000000001,0.56,Medium,2011,5,-113.527
ZI-2011-3890,2011-02-17,2011-02-19,"First Class","Katrina Willman",Consumer,Harare,Zimbabwe,Africa,Africa,OFF-SAN-10004339,"Office Supplies",Art,"Sanford Highlighters","Water Color",5.279,5.679000000000001,12.120,1,0.7,-6.440999999999999,0.4,Medium,2011,2,-113.418
CA-2011-122567,2011-02-17,2011-02-22,"Standard Class","Michael Nguyen",Consumer,Texas,"United States",US,Central,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters","Wilson Jones Easy Flow II Sheet Lifters",0.250,1.0799999999999998,2.808,3,0.8,-1.7280000000000002,0.11,High,2011,5,-160.000
IN-2011-17111,2011-02-18,2011-02-21,"Second Class","Michelle Lonsdale",Corporate,Queensland,Australia,APAC,Oceania,TEC-PH-10002042,Technology,Phones,"Cisco Audio Dock","Full Size",3.394,825.12,770.250,5,0.1,54.86999999999999,161.63,High,2011,3,6.650
CA-2011-4710,2011-02-18,2011-02-20,"First Class","Skye Norling","Home Office",Ontario,Canada,Canada,Canada,OFF-CUI-10001965,"Office Supplies",Appliances,"Cuisinart Microwave",White,229.910,276.6,246.180,1,0,30.42,46.69,High,2011,2,10.998
ID-2011-72173,2011-02-18,2011-02-20,"First Class","Charles McCrossin",Consumer,Seoul,"South Korea",APAC,"North Asia",TEC-AC-10003753,Technology,Accessories,"SanDisk Router",Programmable,99.805,257.85,422.880,2,0.5,-165.02999999999997,29.12,Medium,2011,2,-64.002
ES-2011-5118812,2011-02-18,2011-02-23,"Standard Class","Alan Barnes",Consumer,Ile-de-France,France,EU,Central,TEC-MA-10003558,Technology,Machines,"Panasonic Calculator",Durable,29.630,128.52,130.050,3,0.15,-1.5299999999999976,13.21,Medium,2011,5,-1.190
IN-2011-31895,2011-02-18,2011-02-23,"Standard Class","Ruben Dartt",Consumer,Rajasthan,India,APAC,"Central Asia",FUR-CH-10001871,Furniture,Chairs,"Harbour Creations Steel Folding Chair","Set of Two",87.910,300.4200000000001,282.420,3,0,18,12.23,Medium,2011,5,5.992
IN-2011-51530,2011-02-18,2011-02-24,"Standard Class","Jim Radford",Consumer,Victoria,Australia,APAC,Oceania,OFF-PA-10000127,"Office Supplies",Paper,"SanDisk Parchment Paper",Multicolor,8.868,81.53999999999999,57.150,5,0.1,24.39,7.44,Medium,2011,6,29.912
CA-2011-4710,2011-02-18,2011-02-20,"First Class","Skye Norling","Home Office",Ontario,Canada,Canada,Canada,OFF-ACM-10002713,"Office Supplies",Supplies,"Acme Box Cutter",Steel,29.790,37.2,24.180,1,0,13.02,7.41,High,2011,2,35.000
ES-2011-5987802,2011-02-18,2011-02-22,"Second Class","Daniel Lacy",Consumer,"North Rhine-Westphalia",Germany,EU,Central,OFF-FA-10002350,"Office Supplies",Fasteners,"OIC Staples","Assorted Sizes",1.670,61.53000000000001,38.220,7,0,23.31,7.12,Medium,2011,4,37.884
CA-2011-4710,2011-02-18,2011-02-20,"First Class","Skye Norling","Home Office",Ontario,Canada,Canada,Canada,OFF-KIT-10001245,"Office Supplies",Appliances,"KitchenAid Blender",Black,90.110,96.99,60.150,1,0,36.84,6.88,High,2011,2,37.983
IN-2011-17111,2011-02-18,2011-02-21,"Second Class","Michelle Lonsdale",Corporate,Queensland,Australia,APAC,Oceania,OFF-SU-10001731,"Office Supplies",Supplies,"Elite Letter Opener","High Speed",18.900,24.03,13.620,1,0.1,10.410000000000002,5.13,High,2011,3,43.321
CA-2011-154165,2011-02-18,2011-02-25,"Standard Class","Delfina Latchford",Consumer,Illinois,"United States",US,Central,OFF-AR-10003631,"Office Supplies",Art,Staples,Staples,-0.238,54.208,45.399,14,0.2,8.808799999999998,4.11,Low,2011,7,16.250
CA-2011-4710,2011-02-18,2011-02-20,"First Class","Skye Norling","Home Office",Ontario,Canada,Canada,Canada,OFF-SAN-10001326,"Office Supplies",Paper,"SanDisk Note Cards","8.5 x 11",25.810,29.73,22.020,1,0,7.709999999999999,3.92,High,2011,2,25.933
ES-2011-1720401,2011-02-18,2011-02-24,"Standard Class","Ken Heidel",Corporate,Burgundy,France,EU,Central,OFF-FA-10003463,"Office Supplies",Fasteners,"OIC Thumb Tacks","Assorted Sizes",8.020,34.56,20.790,3,0,13.77,3.5,Medium,2011,6,39.844
ES-2011-5118812,2011-02-18,2011-02-23,"Standard Class","Alan Barnes",Consumer,Ile-de-France,France,EU,Central,OFF-BI-10001717,"Office Supplies",Binders,"Avery Hole Reinforcements",Durable,3.140,23.64,15.240,4,0,8.399999999999999,2.77,Medium,2011,5,35.533
IN-2011-17111,2011-02-18,2011-02-21,"Second Class","Michelle Lonsdale",Corporate,Queensland,Australia,APAC,Oceania,OFF-LA-10003644,"Office Supplies",Labels,"Novimex Removable Labels",Adjustable,5.623,13.986,12.300,2,0.1,1.6860000000000002,1.37,High,2011,3,12.055
ES-2011-5987802,2011-02-18,2011-02-22,"Second Class","Daniel Lacy",Consumer,"North Rhine-Westphalia",Germany,EU,Central,OFF-FA-10004344,"Office Supplies",Fasteners,"Advantus Thumb Tacks","Assorted Sizes",9.770,55.2,46.950,5,0,8.25,1.27,Medium,2011,4,14.946
IN-2011-46504,2011-02-19,2011-02-21,"Second Class","Larry Tron",Consumer,Telangana,India,APAC,"Central Asia",OFF-SU-10002742,"Office Supplies",Supplies,"Stiletto Trimmer",Serrated,29.580,118.35,81.720,3,0,36.63,9.87,High,2011,2,30.951
US-2011-165589,2011-02-19,2011-02-19,"Same Day","Troy Blackwell",Consumer,Texas,"United States",US,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame","5 x 7 Size",3.642,25.16,36.482,5,0.6,-11.322,1.39,High,2011,0,-45.000
CA-2011-152905,2011-02-19,2011-02-25,"Standard Class","Aaron Bergman",Consumer,Texas,"United States",US,Central,OFF-ST-10000321,"Office Supplies",Storage,"Akro Stacking Bins","Akro Stacking Bins",5.342,12.624,15.149,2,0.2,-2.524800000000002,0.97,Low,2011,6,-20.002
IN-2011-64627,2011-02-21,2011-02-25,"Standard Class","Sam Craven",Consumer,Tokyo,Japan,APAC,"North Asia",TEC-MA-10003801,Technology,Machines,"StarTech Card Printer",Red,82.200,803.25,578.400,5,0,224.85,78.45,Medium,2011,4,27.993
ES-2011-4052630,2011-02-21,2011-02-26,"Standard Class","Zuschuss Donatelli",Consumer,Lombardy,Italy,EU,South,FUR-TA-10003899,Furniture,Tables,"Barricks Round Table","with Bottom Storage",177.835,1003.02,1945.920,4,0.5,-942.9,72.92,Medium,2011,5,-94.006
IN-2011-78781,2011-02-21,2011-02-25,"Standard Class","John Lucas",Consumer,"South Australia",Australia,APAC,Oceania,OFF-ST-10000107,"Office Supplies",Storage,"Eldon File Cart",Industrial,60.931,805.7070000000001,868.560,7,0.1,-62.85300000000001,54.17,Medium,2011,4,-7.801
IN-2011-26456,2011-02-21,2011-02-28,"Standard Class","Erin Ashbrook",Corporate,Hebei,China,APAC,"North Asia",TEC-CO-10004689,Technology,Copiers,"Canon Ink",Color,96.640,297.18,240.720,2,0,56.46,51.95,Low,2011,7,18.999
ID-2011-24454,2011-02-21,2011-02-21,"Same Day","Liz MacKendrick",Consumer,"National Capital",Philippines,APAC,"Southeast Asia",OFF-PA-10002047,"Office Supplies",Paper,"Green Bar Cards & Envelopes","8.5 x 11",-8.168,173.34900000000002,277.380,6,0.45,-104.031,37.06,High,2011,0,-60.012
IN-2011-58341,2011-02-21,2011-02-25,"Second Class","Andrew Roberts",Consumer,"Hong Kong","Hong Kong",APAC,"North Asia",FUR-BO-10004773,Furniture,Bookcases,"Ikea Floating Shelf Set",Mobile,145.270,345.72,231.660,2,0,114.06,27.59,Medium,2011,4,32.992
IN-2011-26456,2011-02-21,2011-02-28,"Standard Class","Erin Ashbrook",Corporate,Hebei,China,APAC,"North Asia",OFF-EN-10003508,"Office Supplies",Envelopes,"GlobeWeis Peel and Seal","with clear poly window",5.010,149.57999999999998,79.380,6,0,70.19999999999999,19.92,Low,2011,7,46.931
IN-2011-78781,2011-02-21,2011-02-25,"Standard Class","John Lucas",Consumer,"South Australia",Australia,APAC,Oceania,TEC-PH-10004300,Technology,Phones,"Apple Office Telephone",Cordless,42.657,183.951,108.360,3,0.1,75.59100000000001,18.66,Medium,2011,4,41.093
IN-2011-59993,2011-02-21,2011-02-23,"Second Class","Arthur Gainer",Consumer,Singapore,Singapore,APAC,"Southeast Asia",FUR-CH-10000825,Furniture,Chairs,"SAFCO Chairmat",Red,42.690,179.46000000000004,109.530,3,0,69.92999999999999,17.13,Medium,2011,2,38.967
ES-2011-4052630,2011-02-21,2011-02-26,"Standard Class","Zuschuss Donatelli",Consumer,Lombardy,Italy,EU,South,OFF-AR-10002454,"Office Supplies",Art,"Binney & Smith Canvas","Water Color",38.490,163.62,85.140,3,0,78.48000000000002,16.05,Medium,2011,5,47.965
ID-2011-24454,2011-02-21,2011-02-21,"Same Day","Liz MacKendrick",Consumer,"National Capital",Philippines,APAC,"Southeast Asia",TEC-PH-10001805,Technology,Phones,"Nokia Speaker Phone","Full Size",84.490,93.33,100.800,1,0.25,-7.469999999999999,8.84,High,2011,0,-8.004
CA-2011-109491,2011-02-21,2011-02-27,"Standard Class","Linda Cazamias",Corporate,Indiana,"United States",US,Central,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo","Enermax Briskie RF Wireless Keyboard and Mouse Combo",16.800,62.31,39.878,3,0,22.4316,3.97,Medium,2011,6,36.001
IN-2011-58341,2011-02-21,2011-02-25,"Second Class","Andrew Roberts",Consumer,"Hong Kong","Hong Kong",APAC,"North Asia",OFF-FA-10001309,"Office Supplies",Fasteners,"Stockwell Thumb Tacks","12 Pack",9.610,25.14,20.400,2,0,4.74,2.96,Medium,2011,4,18.854
IN-2011-78781,2011-02-21,2011-02-25,"Standard Class","John Lucas",Consumer,"South Australia",Australia,APAC,Oceania,OFF-LA-10000732,"Office Supplies",Labels,"Novimex Round Labels","5000 Label Set",3.454,35.964,27.720,6,0.1,8.244,2.54,Medium,2011,4,22.923
ES-2011-4052630,2011-02-21,2011-02-26,"Standard Class","Zuschuss Donatelli",Consumer,Lombardy,Italy,EU,South,TEC-MA-10003856,Technology,Machines,"Okidata Calculator",Red,27.254,29.664,35.130,1,0.4,-5.466000000000001,2.41,Medium,2011,5,-18.426
